archivo,hoja,bloque_idx,fila_no,producto,unidad_medida,cant_solicitada,cant_devuelta,cant_adicional,cant_total_salida
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,0,7,AREPA DE HUEVO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,0,Observaciones:                                                                                                                                                                                                        BE: 5 (Remision 574839),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,1,7,AREPA DE HUEVO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,1,Observaciones:                                                                                                                                                                                                        A3:9 (Remision 574837),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,10,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,2,7,AREPA DE HUEVO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,2,Observaciones:                                                                                                                                                                                                        CT: 32 (Remision 574838),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB6 OK,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),0,1,EMPANADA HAWAIANA FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),0,7,AREPA DE HUEVO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),0,Observaciones:                                                                                                                                                                                                        BE: 5 (Remision 575181),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),1,1,EMPANADA HAWAIANA FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),1,7,AREPA DE HUEVO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),1,Observaciones:                                                                                                                                                                                                        A3:4 (Remision 575179),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),2,1,EMPANADA HAWAIANA FRITA,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,10,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,12,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),2,7,AREPA DE HUEVO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),2,Observaciones:                                                                                                                                                                                                        CT: 40 (Remision 575180),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB9 ),2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,0,Observaciones:                                                                                                                                                                                                        BE: 5 (Remision 575231),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,1,7,AREPA DE HUEVO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,1,Observaciones:                                                                                                                                                                                                        A3:4 (Remision575319 ),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,10,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,12,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,2,Observaciones:                                                                                                                                                                                                        CT: 40 (Remision 575320),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB10,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,0,Observaciones:                                                                                                                                                                                                        BE: 5 (Remision 575468),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,1,7,AREPA DE HUEVO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,1,Observaciones:                                                                                                                                                                                                        A3:4 (Remision575466),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,10,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,2,Observaciones:                                                                                                                                                                                                        CT: 32 (Remision 575467),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB11,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,0,Observaciones:                                                                                                                                                                                                        BE: 5 (Remision 575602),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,1,7,AREPA DE HUEVO,UNIDAD,0,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,1,Observaciones:                                                                                                                                                                                                        A3:4 (Remision575600),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,5,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,10,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,2,Observaciones:                                                                                                                                                                                                        CT: 32 (Remision 575601),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB12,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB13,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB13,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB13,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB13,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB13,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB13,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB13,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- FEB13,0,Observaciones:                                                                                                                                                                                                        BE: 5 (Remision 575749),,,,,,
